Record_ID,Department,Region,Month,Operational_Hours,Downtime_Hours,Maintenance_Cost_USD,Labor_Cost_USD,Material_Cost_USD,Energy_Cost_USD,Forecasted_Total_Cost_USD
REC002143,Chassis,Shanghai,2023-04,161,6.3,7179.02,7177.15,1558.65,1069.7,18816.182445015107
REC002144,Assembly,Fremont,2024-03,175.6,6.5,7390.4,2806.73,2717.02,2642.25,17487.310285551135
REC002145,Battery,Austin,2023-02,174.3,6,13002.6,5585.7,2983.84,1889.35,23516.780384639453
REC002146,Body,Shanghai,2023-02,142.9,9.5,10844.89,6248.73,3561.56,1306.77,22715.818158924256
REC002147,Logistics,Austin,2023-10,162.2,7.3,9023.77,3912.98,3196.82,1711.47,16585.351163414587
REC002148,Assembly,Shanghai,2023-03,160.1,3.7,12001.03,1925.42,2945.94,1723.55,17909.005398910853
REC002149,Assembly,Berlin,2023-08,172.6,3.4,11632.22,5447.83,3275.09,1074.3,18633.01180404861
REC002150,Body,Berlin,2024-08,159.6,5.9,9268.8,6247.32,1987.46,1679.87,20273.601685722388
REC002151,Assembly,Fremont,2023-07,162.5,5.4,12476.49,7221.36,2481.68,1814.48,23640.12749840286
REC002152,Battery,Berlin,2023-12,153.5,5.6,9016.57,2557,3822.06,569.68,16191.441558803625
REC002153,Battery,Berlin,2024-07,168.1,1.8,14156.96,4593.63,2560.01,1856.83,23940.625108284865
REC002154,Body,Berlin,2024-03,147.6,6.8,11409.02,8309.07,2737.97,1685.65,21541.445499029327
REC002155,Logistics,Shanghai,2024-02,156.9,4.3,17519.46,5384.62,3524.13,1817.44,28566.527613246606
REC002156,Paint,Shanghai,2024-04,149.5,9.5,8088.69,5449.39,2242.38,2345.9,15689.674705486272
REC002157,Chassis,Austin,2024-02,157,5.5,10227.07,5876.23,2516.38,2468.23,16497.66930170646
REC002158,Paint,Shanghai,2023-03,154.5,4.8,14800.32,5046.67,1246.37,1320.24,24435.80929033745
REC002159,Assembly,Berlin,2024-06,168.4,6,8847,4575.06,4084.72,2405.25,15149.56990661772
REC002160,Chassis,Shanghai,2024-10,157.8,3.7,12098.89,4700.55,4251.56,1730.49,18804.93076209206
REC002161,Body,Fremont,2023-06,174.9,8.4,6067.09,7169.37,3935.58,3057.19,16795.25082314271
REC002162,Body,Austin,2024-05,157.6,9.7,8787.91,6135.32,3172.05,2509.46,19969.38420307547
REC002163,Logistics,Austin,2024-11,149.2,6.5,9197.99,5555.29,1823.29,1983.5,17862.64289541459
REC002164,Chassis,Shanghai,2024-02,157.6,6.3,11487.47,2155.63,2516.09,1778.11,15884.26224014096
REC002165,Battery,Berlin,2024-02,164.8,3.8,14973.46,4213.42,2115.03,1477.83,24176.32075412497
REC002166,Chassis,Austin,2024-08,176.9,5,11184.1,8174.61,2190.74,1665.5,23100.271334748475
REC002167,Assembly,Fremont,2024-01,153.6,6.1,11028.66,3812.14,2612.06,749.59,19288.43118084532
REC002168,Battery,Fremont,2023-03,176.6,2.7,9589.11,5115.6,2566.15,2105.31,20170.814196891097
REC002169,Body,Austin,2024-01,158.1,8.2,8570.56,4852.81,4068.19,1434.63,21257.26696285326
REC002170,Chassis,Berlin,2024-12,155.5,1.9,15055.02,2828.94,3039.98,2058.18,18548.284983161975
REC002171,Paint,Berlin,2023-02,167.8,0.9,12528.11,3581.67,4344.35,1310.2,20119.189512836692
REC002172,Logistics,Shanghai,2023-09,174.2,8.5,11028.72,2613.32,2274.74,2249.87,19217.975793142545
REC002173,Paint,Shanghai,2024-01,165.6,6.6,16808.33,2458.99,3368.01,2367.44,19806.311336413542
REC002174,Logistics,Austin,2023-08,145.9,3.1,3675.7,5720.99,2769.29,2241.88,13603.298567847132
REC002175,Assembly,Shanghai,2024-04,163.3,5.3,15066,3849.34,3498.63,2164.7,20156.808049371084
REC002176,Paint,Shanghai,2024-12,181.7,5.5,7281.42,7806.09,3836.81,403.01,20126.79854
REC002177,Chassis,Shanghai,2023-03,137.2,5.2,12398.16,6220.44,4133.07,2054.9,27382.510690540126
REC002178,Chassis,Fremont,2024-01,163.7,2.9,14894.26,4934.75,2640.69,1497.62,22878.734991943384
REC002179,Paint,Shanghai,2023-04,157.2,5.6,6642.82,6182.49,2991.68,1903.72,16897.317605371805
REC002180,Chassis,Austin,2024-06,150.6,7.3,15708.08,1690.4,3926.1,1705.41,26226.941373130252
REC002181,Assembly,Berlin,2023-02,170.3,1.5,11587.22,4838.43,4889.49,1418.95,22082.16950798777
REC002182,Battery,Shanghai,2024-08,142.6,4,9589.09,6597.44,3081.35,1593.71,19739.008875744727
REC002183,Assembly,Berlin,2024-10,156.5,2.7,12665.32,3014.81,2819.96,2218.09,22586.281060102876
REC002184,Logistics,Shanghai,2024-09,170,3.5,13567.68,6044.85,2891.19,2744.28,27313.32766477478
REC002185,Assembly,Austin,2024-03,168.9,5.8,19117.8,5383.86,1013.9,1938.76,28646.60716499938
REC002186,Logistics,Fremont,2024-05,166,2.4,11424.13,2642.99,3317.18,3420.57,20444.392406043604
REC002187,Chassis,Austin,2023-10,161.7,8.5,14538.69,7370.78,2364.84,1503.82,28500.19086630977
REC002188,Battery,Fremont,2023-01,158.8,5.1,12360.34,6722.62,1876.28,2945.41,23916.268085024796
REC002189,Chassis,Shanghai,2023-06,155.3,4.2,13066.16,5936.58,3565.2,1424.64,23272.420420154853
REC002190,Body,Shanghai,2023-03,150.3,1.2,11242.52,2962.77,2921.81,1919.07,19081.09054588299
REC002191,Chassis,Fremont,2024-07,168.1,5.3,9723.03,3714.69,3870.17,1519.81,20165.35235177246
REC002192,Logistics,Austin,2023-07,162.1,5.1,13152.82,4822.04,2968.92,1780.48,23699.80179945902
REC002193,Chassis,Austin,2024-01,168.4,2.4,9011.4,7156.16,1792.84,2504.01,22851.423400909065
REC002194,Chassis,Fremont,2024-01,152.2,3,5990.29,4655.53,3163.3,1978.91,15921.672848790775
REC002195,Battery,Shanghai,2024-05,152,8.4,12321.6,5276.04,1076.07,1813.27,18838.750229919508
REC002196,Chassis,Fremont,2023-01,165,4.2,9525.29,3906.24,3775.2,2925.47,19610.74563837482
REC002197,Battery,Shanghai,2024-02,137.2,5.1,11129.4,7630.3,4382.23,1268.87,23094.131988712925
REC002198,Paint,Fremont,2023-03,134.7,6.1,6996.73,3464.69,2713,1145.78,13832.848476798665
REC002199,Body,Shanghai,2024-02,170.1,4.7,14860.19,5253.9,3195.05,869.67,23456.43840316288
REC002200,Battery,Fremont,2024-12,152.9,7.7,3919.64,6959.27,4340.87,1879.82,17855.07363399647
REC002201,Logistics,Berlin,2023-01,161.9,3.5,13280.86,4162.36,2984.2,1929.19,22036.68908869913
REC002202,Paint,Shanghai,2024-04,163.8,4.1,13579.43,4599.33,1294.87,515.62,20156.518878852898
REC002203,Battery,Austin,2023-10,170.4,4.2,12598.64,3656.42,4407.17,1118.3,21540.387470448775
REC002204,Battery,Fremont,2024-01,155.6,3.4,15086.39,2902.46,2491.56,1728.83,22371.55669893042
REC002205,Body,Austin,2023-04,156.1,3.2,8467.22,3120.18,2769.28,2696.27,17310.446367926943
REC002206,Logistics,Fremont,2023-09,153.8,5.1,17885.38,7378.63,4604.74,3349.39,34814.9631
REC002207,Assembly,Austin,2024-02,166.2,7.7,9306.13,2609.03,5459.29,2730.05,22483.58507546063
REC002208,Assembly,Austin,2023-04,166.7,2.6,13982.89,3889.61,2271.24,3721.96,26617.59123
REC002209,Battery,Fremont,2023-10,172.8,4.6,17466.3,2975.53,3993.68,1507.02,24827.67812141687
REC002210,Chassis,Fremont,2023-08,147.5,6.5,11366.62,3813.58,3284.77,2332.87,17268.220764409416
REC002211,Logistics,Austin,2024-11,182.3,9,9839.51,4568.01,4778.64,2411.3,17274.582280375147
REC002212,Paint,Austin,2023-03,156.9,6.9,14381.88,5237.74,2737.13,1381.38,24480.27511606062
REC002213,Chassis,Austin,2024-11,159.5,4.6,10280.18,7136.04,3347.39,2279.63,22445.66983288726
REC002214,Chassis,Shanghai,2023-07,161.6,3.9,9410.08,6397.14,2509.43,1546.36,22965.266636245604
REC002215,Logistics,Shanghai,2023-10,150.9,7.3,14076.19,6065.11,4832.68,1487.46,29164.362053522735
REC002216,Battery,Berlin,2023-03,155.9,6.8,14259.73,6128.2,2482.87,1221.06,19930.202096054014
REC002217,Battery,Shanghai,2023-02,174.6,5,11908.78,2414.83,2491.64,1817.17,18899.498431086406
REC002218,Battery,Shanghai,2024-03,174.8,4.6,12197.39,5091.28,3692.55,2389.31,21169.39301959174
REC002219,Battery,Fremont,2023-09,162.1,9,12500.94,6966.62,2194.93,1191.5,23675.496072993436
REC002220,Assembly,Berlin,2024-03,170.4,8.7,11424.76,7861.4,3356.01,1687.16,26924.302940626858
REC002221,Battery,Berlin,2024-05,164.1,5.8,11168.11,6832.78,2666.34,1618.61,17855.19004044479
REC002222,Assembly,Shanghai,2023-07,159.4,5.4,7933.35,4242.75,2401.23,2078.82,17441.440997395934
REC002223,Assembly,Fremont,2024-08,152.5,2.7,9808.1,6079.19,2862.42,1631.11,25160.37625561996
REC002224,Battery,Fremont,2024-06,151.4,5.1,11975.46,3731.61,1921.45,1049.73,17861.374440333024
REC002225,Body,Berlin,2024-03,152.4,7.4,18324.26,7090.37,1800.57,2206.14,30580.294802425928
REC002226,Paint,Fremont,2024-06,176.1,1.1,8567.95,3619.53,2439.18,1674.99,15237.190630418929
REC002227,Chassis,Austin,2024-12,168.7,6.2,10515,3462.44,5154.23,2041.89,20174.371652615864
REC002228,Assembly,Shanghai,2024-11,174.4,6.4,8118.39,6718.22,2338.34,2423.53,18985.375875520203
REC002229,Logistics,Austin,2023-12,164,6.4,5765.29,5019.86,4793.25,2299.7,17357.699838286677
REC002230,Logistics,Berlin,2024-11,151.2,3.7,16156.29,6125.59,3643.89,1367.65,25522.308215448378
REC002231,Paint,Berlin,2024-09,166,4.4,13590.5,6257.35,2760.64,1973.14,26370.35593005733
REC002232,Logistics,Fremont,2023-08,172.7,3.8,16065.87,3247.28,2442.15,1504.52,19056.78371590548
REC002233,Body,Fremont,2023-02,166.4,9,6355.21,5109.75,3107.67,2321.85,19641.278214028516
REC002234,Logistics,Berlin,2023-02,146.8,8.1,13896.11,3827.44,4909.84,2262.35,24216.13882783509
REC002235,Chassis,Berlin,2023-05,145.3,5.7,18414.56,2052.79,1652.81,1313.79,24634.297781245823
REC002236,Chassis,Austin,2023-01,166.4,5.1,14877.13,4850.51,2673.35,1495,22086.50456620928
REC002237,Assembly,Austin,2024-10,156.9,5,13696.07,3972.89,3907.39,1440.61,23952.90454884821
REC002238,Battery,Fremont,2023-04,163.1,4.4,9693.24,5899.72,2870.79,2293.4,23476.888135713863
REC002239,Body,Austin,2023-06,152.8,1.2,16374.37,6700.06,3134.31,2591.54,34388.05118046633
REC002240,Assembly,Fremont,2024-11,161.3,5.1,10066.87,3899.79,779.25,2653.95,19287.656304231314
REC002241,Body,Fremont,2024-01,149,9.1,13513.19,3317.48,3204.78,1350.09,22356.647012117734
REC002242,Battery,Shanghai,2024-07,162.5,5.6,8884.21,4894.91,3459.07,916,18878.536823274175
REC002243,Logistics,Fremont,2023-11,167.3,3.8,11711.39,5455.3,2892.2,1679.32,19720.54376773785
REC002244,Logistics,Austin,2024-01,167.8,5.5,14929.88,5777.74,2705.37,2402.77,21201.867781196128
REC002245,Battery,Berlin,2023-08,146.9,4.6,14710.74,8054.31,4246.32,1235.96,26668.47652732657
REC002246,Assembly,Berlin,2023-07,164.7,3,12052.29,6752.87,3593.86,2535.66,26421.78269889711
REC002247,Battery,Austin,2024-01,154.1,2.8,18456.94,4980.27,3392.47,609.02,29239.558362468386
REC002248,Paint,Berlin,2023-01,175.3,5.1,11370.69,8522.13,5121.78,2876.99,20000.653786285457
REC002249,Chassis,Fremont,2023-06,169.6,2.1,15437.03,6296.08,2681.17,1973.66,22449.048155763525
REC002250,Assembly,Berlin,2023-07,160.3,5,10312.46,6473.14,3012.99,2773.19,21794.079611413774
REC002251,Body,Austin,2024-04,181.8,4.8,8265.92,8005.67,4733.34,2131.06,21309.521910375435
REC002252,Paint,Berlin,2024-03,152.7,6.4,11401.8,5682.12,2606.47,1858.09,19305.81526796432
REC002253,Assembly,Fremont,2024-08,159.4,4.7,6957.04,5283.83,4912.04,2257.23,21152.613218901057
REC002254,Battery,Fremont,2023-02,165.4,2.9,12963.02,5496.49,2910.97,3093.96,23952.82845205089
REC002255,Battery,Austin,2024-11,180.3,5.3,12320.74,4949.88,4180.09,1099.73,24524.903489279754
REC002256,Battery,Austin,2024-04,174.6,7.1,13850.67,4249.63,3780.24,2471.82,19526.151843144868
REC002257,Battery,Austin,2024-05,168,3.9,11958.04,3215.3,2172.12,2566.45,19485.201808452595
REC002258,Body,Shanghai,2024-12,151.2,8.2,11105.15,6695.55,3408.98,1884.83,21333.882686450677
REC002259,Paint,Shanghai,2024-03,151.2,5.2,12228.57,6774.84,3463.75,1459.59,24187.427422196877
REC002260,Logistics,Fremont,2023-03,167,4.3,15390.11,4231.55,3523.84,1367.07,17701.144731449884
REC002261,Chassis,Shanghai,2023-04,147.5,3.7,15075.84,5080.65,5167.41,856.86,31540.410284945443
REC002262,Body,Shanghai,2023-12,163.2,5.4,15834.81,4078.99,3640.77,1561.7,23896.488197607036
REC002263,Body,Berlin,2023-05,168,4.8,5226.54,5841.13,2880.06,2012.71,16566.702844498348
REC002264,Logistics,Shanghai,2024-05,145.2,2.4,15209.44,5861.15,1933.85,1558.73,27039.42281
REC002265,Logistics,Berlin,2023-06,166.5,8.2,14091.43,4488.36,3086.71,1815.37,26633.88007270065
REC002266,Chassis,Austin,2023-10,169,4.3,18140.34,4622.75,2483.22,819.08,24620.538267286865
REC002267,Chassis,Berlin,2024-10,156.4,8.2,10423.28,4678.16,2155.06,2482.36,21997.49808568711
REC002268,Logistics,Berlin,2024-06,158.4,2.8,11093.28,4124.35,2901.6,2261.91,22639.626658547855
REC002269,Battery,Austin,2023-10,142.1,6.9,12795.55,5554.51,1572.46,801.2,20110.82195106475
REC002270,Body,Austin,2023-06,158.9,7.7,4748.8,1788.95,975.39,2345.87,10073.941474234649
REC002271,Assembly,Fremont,2024-12,144.7,7.5,3786.63,5109.6,3272.56,2584.58,13188.578943504624
REC002272,Chassis,Fremont,2023-06,153.1,5.8,12939.83,7618.07,5411.73,1996.97,26730.71444730808
REC002273,Chassis,Fremont,2024-08,156,7,8523.1,6015.99,3940.48,2095.92,21318.946223239214
REC002274,Logistics,Fremont,2024-03,148.4,5.9,7984.98,3565.05,2133.89,1552.44,17486.316178222034
REC002275,Paint,Berlin,2023-04,147.5,2.9,13625.41,3614.71,3874.2,2638.81,23258.334272648965
REC002276,Assembly,Berlin,2024-04,148,5.8,7237.06,4216.14,5706.66,1756.56,18128.72643979526
REC002277,Assembly,Fremont,2024-10,172.2,2.8,14093.86,4034.74,2514,1535.52,22104.593557258155
REC002278,Chassis,Shanghai,2024-12,159.3,2.5,9401.02,6031.07,1726.48,1216.6,15548.589527302347
REC002279,Battery,Fremont,2023-08,172.7,5.6,9276.08,3828.85,3609.88,1964.43,16386.29795156748
REC002280,Paint,Shanghai,2023-07,156,3.8,13080.54,5993.9,4983.3,1756.4,24395.437141456634
REC002281,Assembly,Austin,2024-07,156.2,8.2,8288.59,4777.54,3329.99,1178.84,15731.463654084597
REC002282,Chassis,Berlin,2024-05,155.8,8.4,17198.54,5477.09,2952.49,2360.06,22596.20861678725
REC002283,Assembly,Berlin,2024-09,130.2,10.5,11684.09,5990.13,2524.68,2932.88,23207.679235423373
REC002284,Paint,Shanghai,2024-01,165.1,2.3,11946.7,5724.17,2016.5,2517.21,26856.74807231722
REC002285,Paint,Fremont,2024-03,158.9,2.7,13897.55,7510.25,2329.39,2423.04,26220.914154883645
REC002286,Body,Berlin,2023-02,160.5,6.7,15212.94,7055.75,2838.8,1490.28,20193.37265732021
REC002287,Logistics,Shanghai,2023-10,139.1,4.4,10428.5,3830.37,4930.91,1727.29,22560.639075134968
REC002288,Logistics,Austin,2024-01,159.7,3.6,14076.32,8275.94,483.1,1402.5,25564.566508770495
REC002289,Chassis,Austin,2024-06,155.6,4.2,14255.14,5273.15,5411.4,2404.28,29135.27250403975
REC002290,Paint,Berlin,2024-11,161.3,4.9,16401.64,5618.11,4041.79,1545.72,24407.86556251184
REC002291,Body,Fremont,2023-11,159.2,6.3,10593.36,6429.96,2690.78,2826.77,23825.60801112752
REC002292,Body,Shanghai,2024-01,155.1,1.4,14256.76,3560.59,3539.41,1569.7,24662.858418261163
REC002293,Assembly,Berlin,2024-07,165.6,5.8,13712.62,7632.9,2209.38,2300.28,26643.305466969563
REC002294,Assembly,Austin,2024-12,170.2,4.6,13280.71,5510.07,5090.17,3487.82,27740.461437905884
REC002295,Body,Fremont,2024-12,155.9,3.4,5365.44,7135.6,1595.32,3457.37,17423.21943076327
REC002296,Assembly,Shanghai,2024-10,145.5,7.8,15771.27,4959.25,1528.93,1589.98,27863.948219926435
REC002297,Paint,Berlin,2023-05,146.2,4.1,15118.45,3775.51,3694.84,3082.14,25207.162851006422
REC002298,Battery,Shanghai,2023-03,164.2,4.3,13979.93,6055.34,3137.55,1969.22,27804.194629679263
REC002299,Paint,Fremont,2024-07,173,4.4,10173.1,3695.29,3089.65,1872.52,19797.105390345205
REC002300,Body,Fremont,2024-11,141.9,8.1,16943.29,4493.6,2718.4,2143.13,29513.23373804687
REC002301,Body,Austin,2024-01,149.8,5.2,11826.15,1301.74,2288.75,2056.2,20049.35141393542
REC002302,Paint,Fremont,2023-05,156.7,4.9,13459.45,7244.14,2664.58,897.14,25847.657563022363
REC002303,Assembly,Berlin,2023-12,139.6,6.8,8564.46,4415.27,4204.31,1733.06,19517.512484802202
REC002304,Assembly,Shanghai,2024-02,159,0.5,11058.95,4721.35,4279.45,1492.62,25595.37919201269
REC002305,Logistics,Fremont,2023-06,163.6,5.4,12202.78,5245.23,3909.52,1957.54,24111.222742116905
REC002306,Body,Fremont,2024-10,164.8,5.4,9357.43,6003.58,2381.95,1416.65,20297.04853671785
REC002307,Chassis,Berlin,2023-09,156,6.7,10021.25,3274.27,1833.41,1815.94,19806.426356335705
REC002308,Logistics,Shanghai,2024-05,156.4,5.6,13607.71,3016.72,4807.37,1998.39,24994.69651097981
REC002309,Assembly,Shanghai,2023-08,149.8,2.7,15137.62,6841.92,1371.8,2013.15,20254.396954097814
REC002310,Paint,Austin,2024-01,142.3,1.7,7630.29,4381.83,2779.19,2254.75,12842.693542582654
REC002311,Assembly,Austin,2023-05,158.1,6.3,18888.37,5678.89,3170.32,2580.29,25489.033134147685
REC002312,Paint,Shanghai,2024-10,164.1,4,9404.84,4448.54,6195.15,901.62,18910.069825999322
REC002313,Logistics,Berlin,2024-10,160.2,4.3,8893.93,6145.08,3014.57,1593.32,19367.895175889593
REC002314,Body,Berlin,2024-05,171.1,3.3,16591.68,4417.95,3693.18,1775.85,27429.062144455333
REC002315,Assembly,Austin,2023-03,163.5,5,14068.2,5468.47,3543.91,2468.21,22549.712808464184
REC002316,Paint,Fremont,2023-06,166.6,4.9,14915.41,5943.03,4321.53,1659.47,28029.373148255134
REC002317,Body,Berlin,2024-02,161.7,2.6,9466.66,5424.39,3938.78,1632.8,18487.446054929722
REC002318,Chassis,Fremont,2024-03,178.6,6.5,13355.53,5677.93,3626.99,957.92,25837.30449879483
REC002319,Paint,Berlin,2024-02,155.1,3.6,19668.84,4964.05,3373.75,2750.19,34247.163322785294
REC002320,Logistics,Shanghai,2023-11,166.8,7.9,9439.74,2925.69,3762.65,2100.31,20007.08236433236
REC002321,Chassis,Austin,2023-11,162.5,5.4,14195.39,2667.87,2679.94,1527.81,20380.812276277968
REC002322,Chassis,Fremont,2023-09,167.4,4.8,9676.85,3210.38,300,3005.55,20575.75898702012
REC002323,Battery,Fremont,2023-06,163.3,2,8866.41,3946.93,2324.41,2626.44,15612.33492109797
REC002324,Assembly,Shanghai,2024-03,159.6,6.1,11255.13,6428.76,3546.45,2677.48,22296.647513708223
REC002325,Paint,Berlin,2023-12,163.8,4.9,11908.04,1944.37,2344.67,967.89,18553.223035910392
REC002326,Chassis,Fremont,2023-06,165,5.3,11493.13,5704.65,2930.52,2291.57,22355.35796059738
REC002327,Battery,Berlin,2023-01,166.3,7.6,11783.84,4041.31,2759.78,1329.33,23030.36967
REC002328,Logistics,Shanghai,2024-04,174.6,6.7,18605.01,5730.12,2647.77,2016.56,22406.52509031566
REC002329,Body,Austin,2024-08,161.9,7.2,17123.31,7345.25,3684.52,1020.53,29409.977387776195
REC002330,Paint,Fremont,2024-03,149,0.2,12523.94,5291.02,3211.9,1963.44,20213.85999158635
REC002331,Chassis,Berlin,2023-02,161.6,4.6,12286.99,6362.81,3005.89,1899.11,22827.888474451524
REC002332,Assembly,Fremont,2024-05,155.6,1.8,16355.09,3993.1,711.95,2469.49,23487.261815756952
REC002333,Battery,Berlin,2023-03,155.3,5.9,14206.57,4113.78,1309.39,1695.37,20908.874360067166
REC002334,Chassis,Berlin,2023-03,156.8,1.2,12799.27,6715.46,3553.41,1883.19,22603.23504988155
REC002335,Assembly,Berlin,2023-05,151,7.1,18739.53,8154.64,1981.44,1570.67,31005.917258089765
REC002336,Chassis,Shanghai,2024-05,136,8.1,9411.91,6219.56,3672.12,1961.43,24182.61382405473
REC002337,Paint,Austin,2024-11,174.8,4.6,11960.59,2286.77,2457.22,1909.19,17767.859666336844
REC002338,Paint,Fremont,2024-05,155.1,5.7,11588.6,3387.79,2426.78,2881.15,24131.95327913727
REC002339,Paint,Austin,2024-08,142.9,8.1,13405.95,4450.23,1343.69,1610.14,22405.82334485493
REC002340,Logistics,Berlin,2023-06,161.8,9.2,8829.31,5649.49,2862.62,2839.88,19724.855249595472
REC002341,Logistics,Berlin,2023-01,166.2,8.4,13415.56,4100.45,1017.14,1649.2,19260.994504903603
REC002342,Battery,Austin,2023-07,158.2,6.1,11182.01,5895.48,1923.95,2992.36,23093.439761324527
REC002343,Paint,Austin,2024-03,147.1,8.2,15109.16,3397.74,2513.65,2847.41,22474.609794180917
REC002344,Assembly,Fremont,2023-07,145.8,3.1,11062.69,6509.84,3573.01,2681.05,25588.835781621856
REC002345,Chassis,Berlin,2024-07,182.8,3.6,10285.61,5256.38,3230.69,1588.22,19390.501178531882
REC002346,Body,Austin,2024-08,145.9,6.9,14072.23,6039.77,2901.12,2094.87,23200.53127347638
REC002347,Assembly,Shanghai,2024-10,143.7,5.1,12338.14,2223.75,3749.51,2881.3,21005.185664605808
REC002348,Logistics,Berlin,2023-11,156.9,6.3,11222.75,5454.35,2355.33,1576.63,23868.082381916458
REC002349,Logistics,Berlin,2024-11,168.2,6.8,11411.13,3873.5,3259.51,2153.75,18209.518575669463
REC002350,Assembly,Fremont,2024-02,176.6,6.9,10552.19,5022.48,1927.42,2406.86,17198.144215857224
REC002351,Logistics,Shanghai,2024-01,157.9,1.3,18184.3,4339.65,2817.44,1720.79,25276.178056668163
REC002352,Paint,Fremont,2024-08,157.7,6.4,13647.63,3850.95,2172.44,1410.02,18233.290387938214
REC002353,Battery,Shanghai,2023-09,147.2,3.7,14304.31,4930.85,3128.4,1315.34,24913.914338884082
REC002354,Chassis,Fremont,2023-09,170.9,5.5,13564.77,5967.13,3410.15,3113.62,25642.190268972125
REC002355,Battery,Shanghai,2024-04,159.3,4.1,12845.78,7078.54,3584.43,2896.8,27224.717894959133
REC002356,Chassis,Shanghai,2023-12,159.6,4.2,10742.93,4240.6,2446.81,2706.62,20815.825720792058
REC002357,Chassis,Shanghai,2023-10,164.3,3.8,9926.27,6596.21,3579.27,2922.49,21925.431315065274
REC002358,Battery,Austin,2023-06,163,6.5,10729.51,6885.72,3209.23,2377.02,21236.16207835217
REC002359,Assembly,Berlin,2024-06,158.6,4.7,13981.36,3524.05,2567.46,1726.72,25201.110339858253
REC002360,Chassis,Shanghai,2023-02,173.2,4.5,10702.99,5421.59,2690.22,1813.15,21287.56652706422
REC002361,Battery,Austin,2024-08,144,4.3,15885.89,6242.61,3709.34,1332.88,22157.203051848814
REC002362,Chassis,Austin,2023-09,162.1,6.2,17083.41,4661.07,3231.38,2555.56,27344.190835407517
REC002363,Body,Fremont,2024-07,164.1,3.3,6810.54,4882.15,2552.47,1492.93,14168.427735502968
